ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIO	EIS	EIOS	EIC	SEG2	SEG3	SEG4	SEG5	SEG1
3006	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
3007	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
3007	6	0	1	0	0	1	1	0	0	0	0	0	0	1	0
3007	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
3008	10	0	0	1	0	1	1	0	0	0	0	0	0	1	0
3008	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0
3008	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
4001	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
4001	6	1	0	0	1	1	1	0	0	0	1	0	0	0	0
4001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4002	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
4002	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4003	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4003	18	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4004	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
4004	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
4004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4005	18	0	0	1	1	1	1	0	0	0	1	0	0	0	0
4005	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
4005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4006	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4006	18	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4007	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
4007	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4008	10	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4008	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
4008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5001	18	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5001	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5002	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5002	14	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5003	6	0	1	0	0	1	1	0	0	0	1	0	0	0	0
5003	18	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5004	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5004	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5005	18	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5005	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5006	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5006	18	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5007	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5007	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5008	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5008	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
6001	18	0	1	0	0	1	1	0	0	0	0	0	0	1	0
6001	6	1	0	0	1	1	1	0	0	0	0	0	0	1	0
6001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6002	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6002	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
6002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6003	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
6003	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
6003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6004	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
6004	10	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6005	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
6005	10	1	0	0	1	1	1	0	0	0	0	0	0	1	0
6005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6006	14	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6006	18	0	1	0	0	1	1	0	0	0	0	0	0	1	0
6006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6007	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
6007	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
6007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6008	10	0	0	1	0	1	1	0	0	0	0	0	0	1	0
6008	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
7001	18	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7001	6	1	0	0	0	1	1	0	0	0	0	1	0	0	0
7001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7002	2	0	0	1	1	1	1	0	0	0	0	1	0	0	0
7002	14	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7003	6	0	1	0	0	1	1	0	0	0	0	1	0	0	0
7003	18	0	0	1	1	1	1	0	0	0	0	1	0	0	0
7003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7004	10	1	0	0	1	1	1	0	0	0	0	1	0	0	0
7004	10	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7005	18	0	0	1	1	1	1	0	0	0	0	1	0	0	0
7005	10	1	0	0	0	1	1	0	0	0	0	1	0	0	0
7005	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7006	14	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7006	18	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7006	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7007	6	1	0	0	1	1	1	0	0	0	0	1	0	0	0
7007	6	0	1	0	0	1	1	0	0	0	0	1	0	0	0
7007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7008	10	0	0	1	1	1	1	0	0	0	0	1	0	0	0
7008	2	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
8001	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8001	6	1	0	0	1	1	1	0	0	0	1	0	0	0	0
8001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8002	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0
8002	14	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8003	6	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8003	18	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8004	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
8004	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8005	18	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8005	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
8005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8006	14	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8006	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8007	6	1	0	0	1	1	1	0	0	0	1	0	0	0	0
8007	6	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8008	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8008	2	0	0	1	0	1	1	0	0	0	1	0	0	0	0
8008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9001	18	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9001	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9002	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
9002	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9003	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9003	18	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9004	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9004	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
9004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9005	18	0	0	1	1	1	1	0	0	0	1	0	0	0	0
9005	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9006	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9006	18	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9007	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9007	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9008	10	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9008	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
9008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
10001	18	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10001	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
10001	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
10002	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0
10002	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10003	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
10003	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10004	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
10004	10	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10004	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
10005	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10005	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
10005	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
10006	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10006	18	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10006	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
10007	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
10007	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
10007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10008	10	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10008	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0
10008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
11001	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
11001	6	1	0	0	1	1	1	0	0	0	1	0	0	0	0
11001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11002	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11002	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
11002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11003	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
11003	18	0	0	1	0	1	1	0	0	0	1	0	0	0	0
11003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11004	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
11004	10	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11005	18	0	0	1	0	1	1	0	0	0	1	0	0	0	0
11005	10	1	0	0	1	1	1	0	0	0	1	0	0	0	0
11005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11006	14	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11006	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
11006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11007	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
11007	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
11007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11008	10	0	0	1	0	1	1	0	0	0	1	0	0	0	0
11008	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
12001	18	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12001	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12002	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12002	14	0	0	1	1	1	1	0	0	0	0	0	0	1	0
12002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12003	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12003	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12004	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12004	10	0	0	1	1	1	1	0	0	0	0	0	0	1	0
12004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12005	18	0	0	1	1	1	1	0	0	0	0	0	0	1	0
12005	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12006	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12006	18	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12007	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12007	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12008	10	0	0	1	1	1	1	0	0	0	0	0	0	1	0
12008	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13001	18	0	1	0	0	1	1	0	0	0	0	0	0	1	0
13001	6	1	0	0	1	1	1	0	0	0	0	0	0	1	0
13001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13002	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0
13002	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13003	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
13003	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13004	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
13004	10	0	0	1	1	1	1	0	0	0	0	0	0	1	0
13004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13005	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13005	10	1	0	0	1	1	1	0	0	0	0	0	0	1	0
13005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13006	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13006	18	0	1	0	0	1	1	0	0	0	0	0	0	1	0
13006	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
13007	6	1	0	0	1	1	1	0	0	0	0	0	0	1	0
13007	6	0	1	0	0	1	1	0	0	0	0	0	0	1	0
13007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13008	10	0	0	1	1	1	1	0	0	0	0	0	0	1	0
13008	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
14001	18	0	1	0	1	1	1	0	0	0	0	0	1	0	0
14001	6	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14002	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0
14002	14	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14002	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14003	6	0	1	0	0	1	1	0	0	0	0	0	1	0	0
14003	18	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14003	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14004	10	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14004	10	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14004	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14005	18	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14005	10	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14005	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14006	14	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14006	18	0	1	0	0	1	1	0	0	0	0	0	1	0	0
14006	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14007	6	1	0	0	1	1	1	0	0	0	0	0	1	0	0
14007	6	0	1	0	0	1	1	0	0	0	0	0	1	0	0
14007	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14008	10	0	0	1	0	1	1	0	0	0	0	0	1	0	0
14008	2	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14008	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
15001	18	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15001	6	1	0	0	1	1	1	0	0	0	0	1	0	0	0
15001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15002	2	0	0	1	1	1	1	0	0	0	0	1	0	0	0
15002	14	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15003	6	0	1	0	1	1	1	0	0	0	0	1	0	0	0
15003	18	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15004	10	1	0	0	0	1	1	0	0	0	0	1	0	0	0
15004	10	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15004	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
15005	18	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15005	10	1	0	0	0	1	1	0	0	0	0	1	0	0	0
15005	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
15006	14	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15006	18	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15006	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
15007	6	1	0	0	0	1	1	0	0	0	0	1	0	0	0
15007	6	0	1	0	1	1	1	0	0	0	0	1	0	0	0
15007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15008	10	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15008	2	0	0	1	1	1	1	0	0	0	0	1	0	0	0
15008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16001	18	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16001	6	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16002	2	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16002	14	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16003	6	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16003	18	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16004	10	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16004	10	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16005	18	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16005	10	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16005	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16006	14	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16006	18	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16006	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16007	6	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16007	6	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16008	10	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16008	2	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
17001	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17001	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
17001	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
17002	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
17002	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17003	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
17003	18	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17004	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
17004	10	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17004	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
17005	18	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17005	10	1	0	0	0	1	1	0	0	0	1	0	0	0	0
17005	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
17006	14	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17006	18	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17006	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
17007	6	1	0	0	0	1	1	0	0	0	1	0	0	0	0
17007	6	0	1	0	1	1	1	0	0	0	1	0	0	0	0
17007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17008	10	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17008	2	0	0	1	1	1	1	0	0	0	1	0	0	0	0
17008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
18001	18	0	1	0	1	1	1	0	0	0	0	0	0	1	0
18001	6	1	0	0	0	1	1	0	0	0	0	0	0	1	0
18001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
18002	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0
18002	14	0	0	1	0	1	1	0	0	0	0	0	0	1	0
18002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
18003	6	0	1	0	1	1	1	0	0	0	0	0	0	1	0
18003	18	0	0	1	0	1	1	0	0	0	0	0	0	1	0
18003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
18004	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0
18004	10	0	0	1	1	1	1	0	0	0	0	0	0	1	0
