ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIS	EIOS	EIC	EIO	SEG2	SEG3	SEG4	SEG5	SEG1
1001	260	0	0	1	1	1	0	0	0	1	0	1	0	0	0
1001	200	0	1	0	0	1	0	0	0	1	0	1	0	0	0
1001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1002	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
1002	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
1002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1003	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
1003	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
1003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1004	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
1004	200	1	0	0	1	1	0	0	0	1	0	1	0	0	0
1004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1005	170	0	0	1	1	1	0	0	0	1	0	1	0	0	0
1005	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
1005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1006	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
1006	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
1006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1007	170	1	0	0	0	1	0	0	0	1	0	1	0	0	0
1007	170	0	1	0	1	1	0	0	0	1	0	1	0	0	0
1007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1008	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
1008	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
1008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
2001	260	0	0	1	0	1	0	0	0	1	1	0	0	0	0
2001	200	0	1	0	1	1	0	0	0	1	1	0	0	0	0
2001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2002	200	1	0	0	0	1	0	0	0	1	1	0	0	0	0
2002	170	1	0	0	1	1	0	0	0	1	1	0	0	0	0
2002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2003	140	1	0	0	1	1	0	0	0	1	1	0	0	0	0
2003	230	0	1	0	0	1	0	0	0	1	1	0	0	0	0
2003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2004	260	0	1	0	0	1	0	0	0	1	1	0	0	0	0
2004	200	1	0	0	1	1	0	0	0	1	1	0	0	0	0
2004	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2005	170	0	0	1	1	1	0	0	0	1	1	0	0	0	0
2005	260	0	1	0	0	1	0	0	0	1	1	0	0	0	0
2005	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2006	200	0	1	0	1	1	0	0	0	1	1	0	0	0	0
2006	260	0	0	1	0	1	0	0	0	1	1	0	0	0	0
2006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2007	170	1	0	0	0	1	0	0	0	1	1	0	0	0	0
2007	170	0	1	0	1	1	0	0	0	1	1	0	0	0	0
2007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2008	230	0	1	0	0	1	0	0	0	1	1	0	0	0	0
2008	140	1	0	0	1	1	0	0	0	1	1	0	0	0	0
2008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
3001	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
3001	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
3001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3002	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
3002	170	1	0	0	1	1	0	0	0	1	0	0	0	0	1
3002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3003	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
3003	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
3003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3004	260	0	1	0	1	1	0	0	0	1	0	0	0	0	1
3004	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
3004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3005	170	0	0	1	0	1	0	0	0	1	0	0	0	0	1
3005	260	0	1	0	1	1	0	0	0	1	0	0	0	0	1
3005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3006	200	0	1	0	0	1	0	0	0	1	0	0	0	0	1
3006	260	0	0	1	1	1	0	0	0	1	0	0	0	0	1
3006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3007	170	1	0	0	0	1	0	0	0	1	0	0	0	0	1
3007	170	0	1	0	1	1	0	0	0	1	0	0	0	0	1
3007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3008	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
3008	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
3008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4001	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
4001	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
4001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4002	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
4002	170	1	0	0	1	1	0	0	0	1	0	0	0	0	1
4002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4003	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
4003	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
4003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4004	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
4004	200	1	0	0	1	1	0	0	0	1	0	0	0	0	1
4004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4005	170	0	0	1	1	1	0	0	0	1	0	0	0	0	1
4005	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
4005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4006	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
4006	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
4006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4007	170	1	0	0	0	1	0	0	0	1	0	0	0	0	1
4007	170	0	1	0	1	1	0	0	0	1	0	0	0	0	1
4007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4008	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
4008	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
4008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
5001	260	0	0	1	1	1	0	0	0	1	0	1	0	0	0
5001	200	0	1	0	0	1	0	0	0	1	0	1	0	0	0
5001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5002	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
5002	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
5002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5003	140	1	0	0	0	1	0	0	0	1	0	1	0	0	0
5003	230	0	1	0	1	1	0	0	0	1	0	1	0	0	0
5003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5004	260	0	1	0	1	1	0	0	0	1	0	1	0	0	0
5004	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
5004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5005	170	0	0	1	1	1	0	0	0	1	0	1	0	0	0
5005	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
5005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5006	200	0	1	0	0	1	0	0	0	1	0	1	0	0	0
5006	260	0	0	1	1	1	0	0	0	1	0	1	0	0	0
5006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5007	170	1	0	0	0	1	0	0	0	1	0	1	0	0	0
5007	170	0	1	0	1	1	0	0	0	1	0	1	0	0	0
5007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
5008	230	0	1	0	1	1	0	0	0	1	0	1	0	0	0
5008	140	1	0	0	0	1	0	0	0	1	0	1	0	0	0
5008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
6001	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
6001	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
6001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6002	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
6002	170	1	0	0	1	1	0	0	0	1	0	0	0	0	1
6002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6003	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
6003	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
6003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6004	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
6004	200	1	0	0	1	1	0	0	0	1	0	0	0	0	1
6004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6005	170	0	0	1	1	1	0	0	0	1	0	0	0	0	1
6005	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
6005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6006	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
6006	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
6006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6007	170	1	0	0	0	1	0	0	0	1	0	0	0	0	1
6007	170	0	1	0	1	1	0	0	0	1	0	0	0	0	1
6007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6008	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
6008	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
6008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7001	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
7001	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
7001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7002	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
7002	170	1	0	0	1	1	0	0	0	1	0	0	0	0	1
7002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7003	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
7003	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
7003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7004	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
7004	200	1	0	0	1	1	0	0	0	1	0	0	0	0	1
7004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7005	170	0	0	1	1	1	0	0	0	1	0	0	0	0	1
7005	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
7005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7006	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
7006	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
7006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7007	170	1	0	0	0	1	0	0	0	1	0	0	0	0	1
7007	170	0	1	0	1	1	0	0	0	1	0	0	0	0	1
7007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7008	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
7008	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
7008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
8001	260	0	0	1	0	1	0	0	0	1	1	0	0	0	0
8001	200	0	1	0	0	1	0	0	0	1	1	0	0	0	0
8001	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
8002	200	1	0	0	0	1	0	0	0	1	1	0	0	0	0
8002	170	1	0	0	1	1	0	0	0	1	1	0	0	0	0
8002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
8003	140	1	0	0	1	1	0	0	0	1	1	0	0	0	0
8003	230	0	1	0	0	1	0	0	0	1	1	0	0	0	0
8003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
8004	260	0	1	0	0	1	0	0	0	1	1	0	0	0	0
8004	200	1	0	0	0	1	0	0	0	1	1	0	0	0	0
8004	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
8005	170	0	0	1	1	1	0	0	0	1	1	0	0	0	0
8005	260	0	1	0	0	1	0	0	0	1	1	0	0	0	0
8005	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
8006	200	0	1	0	1	1	0	0	0	1	1	0	0	0	0
8006	260	0	0	1	0	1	0	0	0	1	1	0	0	0	0
8006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
8007	170	1	0	0	0	1	0	0	0	1	1	0	0	0	0
8007	170	0	1	0	1	1	0	0	0	1	1	0	0	0	0
8007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
8008	230	0	1	0	0	1	0	0	0	1	1	0	0	0	0
8008	140	1	0	0	1	1	0	0	0	1	1	0	0	0	0
8008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9001	260	0	0	1	0	1	0	0	0	1	1	0	0	0	0
9001	200	0	1	0	1	1	0	0	0	1	1	0	0	0	0
9001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9002	200	1	0	0	0	1	0	0	0	1	1	0	0	0	0
9002	170	1	0	0	1	1	0	0	0	1	1	0	0	0	0
9002	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9003	140	1	0	0	1	1	0	0	0	1	1	0	0	0	0
9003	230	0	1	0	0	1	0	0	0	1	1	0	0	0	0
9003	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9004	260	0	1	0	0	1	0	0	0	1	1	0	0	0	0
9004	200	1	0	0	1	1	0	0	0	1	1	0	0	0	0
9004	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9005	170	0	0	1	1	1	0	0	0	1	1	0	0	0	0
9005	260	0	1	0	0	1	0	0	0	1	1	0	0	0	0
9005	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9006	200	0	1	0	1	1	0	0	0	1	1	0	0	0	0
9006	260	0	0	1	0	1	0	0	0	1	1	0	0	0	0
9006	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9007	170	1	0	0	0	1	0	0	0	1	1	0	0	0	0
9007	170	0	1	0	1	1	0	0	0	1	1	0	0	0	0
9007	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9008	230	0	1	0	0	1	0	0	0	1	1	0	0	0	0
9008	140	1	0	0	1	1	0	0	0	1	1	0	0	0	0
9008	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
10001	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
10001	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
10001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10002	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
10002	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
10002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10003	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
10003	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
10003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10004	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
10004	200	1	0	0	1	1	0	0	0	1	0	1	0	0	0
10004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10005	170	0	0	1	1	1	0	0	0	1	0	1	0	0	0
10005	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
10005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10006	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
10006	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
10006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10007	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
10007	170	0	1	0	0	1	0	0	0	1	0	1	0	0	0
10007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
10008	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
10008	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
10008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11001	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
11001	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
11001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11002	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
11002	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
11002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11003	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
11003	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
11003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11004	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
11004	200	1	0	0	1	1	0	0	0	1	0	1	0	0	0
11004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11005	170	0	0	1	1	1	0	0	0	1	0	1	0	0	0
11005	260	0	1	0	0	1	0	0	0	1	0	1	0	0	0
11005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11006	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
11006	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
11006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11007	170	1	0	0	0	1	0	0	0	1	0	1	0	0	0
11007	170	0	1	0	1	1	0	0	0	1	0	1	0	0	0
11007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
11008	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
11008	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
11008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12001	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
12001	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12002	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
12002	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
12002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12003	140	1	0	0	0	1	0	0	0	1	0	1	0	0	0
12003	230	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12004	260	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12004	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
12004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12005	170	0	0	1	0	1	0	0	0	1	0	1	0	0	0
12005	260	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12006	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12006	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
12006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12007	170	1	0	0	0	1	0	0	0	1	0	1	0	0	0
12007	170	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
12008	230	0	1	0	1	1	0	0	0	1	0	1	0	0	0
12008	140	1	0	0	0	1	0	0	0	1	0	1	0	0	0
12008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
13001	260	0	0	1	1	1	0	0	0	1	0	0	1	0	0
13001	200	0	1	0	0	1	0	0	0	1	0	0	1	0	0
13001	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13002	200	1	0	0	1	1	0	0	0	1	0	0	1	0	0
13002	170	1	0	0	0	1	0	0	0	1	0	0	1	0	0
13002	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13003	140	1	0	0	0	1	0	0	0	1	0	0	1	0	0
13003	230	0	1	0	1	1	0	0	0	1	0	0	1	0	0
13003	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13004	260	0	1	0	1	1	0	0	0	1	0	0	1	0	0
13004	200	1	0	0	0	1	0	0	0	1	0	0	1	0	0
13004	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13005	170	0	0	1	0	1	0	0	0	1	0	0	1	0	0
13005	260	0	1	0	1	1	0	0	0	1	0	0	1	0	0
13005	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13006	200	0	1	0	0	1	0	0	0	1	0	0	1	0	0
13006	260	0	0	1	1	1	0	0	0	1	0	0	1	0	0
13006	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13007	170	1	0	0	0	1	0	0	0	1	0	0	1	0	0
13007	170	0	1	0	1	1	0	0	0	1	0	0	1	0	0
13007	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
13008	230	0	1	0	1	1	0	0	0	1	0	0	1	0	0
13008	140	1	0	0	0	1	0	0	0	1	0	0	1	0	0
13008	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
14001	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
14001	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
14001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14002	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
14002	170	1	0	0	1	1	0	0	0	1	0	0	0	0	1
14002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14003	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
14003	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
14003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14004	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
14004	200	1	0	0	1	1	0	0	0	1	0	0	0	0	1
14004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14005	170	0	0	1	1	1	0	0	0	1	0	0	0	0	1
14005	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
14005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14006	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
14006	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
14006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14007	170	1	0	0	0	1	0	0	0	1	0	0	0	0	1
14007	170	0	1	0	1	1	0	0	0	1	0	0	0	0	1
14007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
14008	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
14008	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
14008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
15001	260	0	0	1	1	1	0	0	0	1	0	1	0	0	0
15001	200	0	1	0	0	1	0	0	0	1	0	1	0	0	0
15001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15002	200	1	0	0	1	1	0	0	0	1	0	1	0	0	0
15002	170	1	0	0	0	1	0	0	0	1	0	1	0	0	0
15002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15003	140	1	0	0	0	1	0	0	0	1	0	1	0	0	0
15003	230	0	1	0	1	1	0	0	0	1	0	1	0	0	0
15003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15004	260	0	1	0	1	1	0	0	0	1	0	1	0	0	0
15004	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
15004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15005	170	0	0	1	0	1	0	0	0	1	0	1	0	0	0
15005	260	0	1	0	1	1	0	0	0	1	0	1	0	0	0
15005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15006	200	0	1	0	0	1	0	0	0	1	0	1	0	0	0
15006	260	0	0	1	1	1	0	0	0	1	0	1	0	0	0
15006	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15007	170	1	0	0	0	1	0	0	0	1	0	1	0	0	0
15007	170	0	1	0	1	1	0	0	0	1	0	1	0	0	0
15007	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
15008	230	0	1	0	1	1	0	0	0	1	0	1	0	0	0
15008	140	1	0	0	0	1	0	0	0	1	0	1	0	0	0
15008	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
16001	260	0	0	1	1	1	0	0	0	1	0	0	0	1	0
16001	200	0	1	0	0	1	0	0	0	1	0	0	0	1	0
16001	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16002	200	1	0	0	1	1	0	0	0	1	0	0	0	1	0
16002	170	1	0	0	0	1	0	0	0	1	0	0	0	1	0
16002	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16003	140	1	0	0	0	1	0	0	0	1	0	0	0	1	0
16003	230	0	1	0	1	1	0	0	0	1	0	0	0	1	0
16003	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16004	260	0	1	0	1	1	0	0	0	1	0	0	0	1	0
16004	200	1	0	0	0	1	0	0	0	1	0	0	0	1	0
16004	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16005	170	0	0	1	0	1	0	0	0	1	0	0	0	1	0
16005	260	0	1	0	1	1	0	0	0	1	0	0	0	1	0
16005	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16006	200	0	1	0	0	1	0	0	0	1	0	0	0	1	0
16006	260	0	0	1	1	1	0	0	0	1	0	0	0	1	0
16006	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16007	170	1	0	0	0	1	0	0	0	1	0	0	0	1	0
16007	170	0	1	0	1	1	0	0	0	1	0	0	0	1	0
16007	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
16008	230	0	1	0	1	1	0	0	0	1	0	0	0	1	0
16008	140	1	0	0	0	1	0	0	0	1	0	0	0	1	0
16008	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
17001	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
17001	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
17001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17002	200	1	0	0	0	1	0	0	0	1	0	0	0	0	1
17002	170	1	0	0	1	1	0	0	0	1	0	0	0	0	1
17002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17003	140	1	0	0	1	1	0	0	0	1	0	0	0	0	1
17003	230	0	1	0	0	1	0	0	0	1	0	0	0	0	1
17003	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17004	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
17004	200	1	0	0	1	1	0	0	0	1	0	0	0	0	1
17004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17005	170	0	0	1	1	1	0	0	0	1	0	0	0	0	1
17005	260	0	1	0	0	1	0	0	0	1	0	0	0	0	1
17005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17006	200	0	1	0	1	1	0	0	0	1	0	0	0	0	1
17006	260	0	0	1	0	1	0	0	0	1	0	0	0	0	1
17006	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17007	170	1	0	0	0	1	0	0	0	1	0	0	0	0	1
17007	170	0	1	0	1	1	0	0	0	1	0	0	0	0	1
17007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
17008	230	0	1	0	1	1	0	0	0	1	0	0	0	0	1
17008	140	1	0	0	0	1	0	0	0	1	0	0	0	0	1
17008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
18001	260	0	0	1	0	1	0	0	0	1	0	1	0	0	0
18001	200	0	1	0	1	1	0	0	0	1	0	1	0	0	0
18001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
18002	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
18002	170	1	0	0	1	1	0	0	0	1	0	1	0	0	0
18002	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
18003	140	1	0	0	1	1	0	0	0	1	0	1	0	0	0
18003	230	0	1	0	0	1	0	0	0	1	0	1	0	0	0
18003	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
18004	260	0	1	0	1	1	0	0	0	1	0	1	0	0	0
18004	200	1	0	0	0	1	0	0	0	1	0	1	0	0	0
18004	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
18005	170	0	0	1	1	1	0	0	0	1	0	1	0	0	0
