ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIO	EIS	EIOS	EIC	SEG2	SEG3	SEG4	SEG5	SEG1
2003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2004	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0
2004	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
2004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2005	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
2005	11	0	0	1	0	1	1	0	0	0	0	1	0	0	0
2005	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2006	11	0	0	1	1	1	1	0	0	0	0	1	0	0	0
2006	19	0	1	0	0	1	1	0	0	0	0	1	0	0	0
2006	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2007	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
2007	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
2007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
2008	19	1	0	0	0	1	1	0	0	0	0	1	0	0	0
2008	11	0	1	0	1	1	1	0	0	0	0	1	0	0	0
2008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
3001	7	0	0	1	0	1	1	0	0	0	0	0	0	1	0
3001	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
3001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3002	11	0	1	0	0	1	1	0	0	0	0	0	0	1	0
3002	7	0	0	1	1	1	1	0	0	0	0	0	0	1	0
3002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3003	19	0	1	0	0	1	1	0	0	0	0	0	0	1	0
3003	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
3003	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
3004	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
3004	15	0	1	0	0	1	1	0	0	0	0	0	0	1	0
3004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3005	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0
3005	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
3005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3006	11	0	0	1	1	1	1	0	0	0	0	0	0	1	0
3006	19	0	1	0	0	1	1	0	0	0	0	0	0	1	0
3006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3007	15	0	1	0	0	1	1	0	0	0	0	0	0	1	0
3007	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0
3007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3008	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
3008	11	0	1	0	1	1	1	0	0	0	0	0	0	1	0
3008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
4001	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4001	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
4001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4002	11	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4002	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4003	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4003	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
4003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4004	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
4004	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
4004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4005	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
4005	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4006	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
4006	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4007	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
4007	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
4007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
4008	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
4008	11	0	1	0	1	1	1	0	0	0	1	0	0	0	0
4008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5001	7	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5001	3	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5002	11	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5002	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5003	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5003	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5004	3	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5004	15	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5005	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5005	11	0	0	1	1	1	1	0	0	0	1	0	0	0	0
5005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5006	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
5006	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5007	15	0	1	0	1	1	1	0	0	0	1	0	0	0	0
5007	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0
5007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
5008	19	1	0	0	1	1	1	0	0	0	1	0	0	0	0
5008	11	0	1	0	0	1	1	0	0	0	1	0	0	0	0
5008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
6001	7	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6001	3	0	0	1	0	1	1	0	0	0	0	0	0	1	0
6001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6002	11	0	1	0	0	1	1	0	0	0	0	0	0	1	0
6002	7	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6003	19	0	1	0	1	1	1	0	0	0	0	0	0	1	0
6003	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
6003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6004	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6004	15	0	1	0	0	1	1	0	0	0	0	0	0	1	0
6004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6005	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0
6005	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
6005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6006	11	0	0	1	1	1	1	0	0	0	0	0	0	1	0
6006	19	0	1	0	0	1	1	0	0	0	0	0	0	1	0
6006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6007	15	0	1	0	0	1	1	0	0	0	0	0	0	1	0
6007	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0
6007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
6008	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
6008	11	0	1	0	1	1	1	0	0	0	0	0	0	1	0
6008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
7001	7	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7001	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0
7001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7002	11	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7002	7	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7003	19	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7003	19	1	0	0	0	1	1	0	0	0	0	1	0	0	0
7003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7004	3	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7004	15	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7005	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
7005	11	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7005	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7006	11	0	0	1	0	1	1	0	0	0	0	1	0	0	0
7006	19	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7006	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7007	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
7007	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
7007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7008	19	1	0	0	0	1	1	0	0	0	0	1	0	0	0
7008	11	0	1	0	1	1	1	0	0	0	0	1	0	0	0
7008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
8001	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
8001	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8002	11	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8002	7	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8003	19	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8003	19	1	0	0	1	1	1	0	0	0	1	0	0	0	0
8003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8004	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8004	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8005	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0
8005	11	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8006	11	0	0	1	1	1	1	0	0	0	1	0	0	0	0
8006	19	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8007	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8007	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
8007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
8008	19	1	0	0	1	1	1	0	0	0	1	0	0	0	0
8008	11	0	1	0	0	1	1	0	0	0	1	0	0	0	0
8008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9001	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9001	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
9001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9002	11	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9002	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9003	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9003	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9004	3	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9004	15	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9005	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9005	11	0	0	1	1	1	1	0	0	0	1	0	0	0	0
9005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9006	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
9006	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9007	15	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9007	3	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
9008	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
9008	11	0	1	0	1	1	1	0	0	0	1	0	0	0	0
9008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
10001	7	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10001	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
10001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10002	11	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10002	7	0	0	1	1	1	1	0	0	0	0	0	0	1	0
10002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10003	19	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10003	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
10003	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
10004	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
10004	15	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10005	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0
10005	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10006	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
10006	19	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10006	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
10007	15	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10007	3	1	0	0	1	1	1	0	0	0	0	0	0	1	0
10007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
10008	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
10008	11	0	1	0	0	1	1	0	0	0	0	0	0	1	0
10008	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
11001	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
11001	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11002	11	0	1	0	0	1	1	0	0	0	1	0	0	0	0
11002	7	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11003	19	0	1	0	1	1	1	0	0	0	1	0	0	0	0
11003	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
11003	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11004	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11004	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
11004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11005	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
11005	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
11005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11006	11	0	0	1	1	1	1	0	0	0	1	0	0	0	0
11006	19	0	1	0	0	1	1	0	0	0	1	0	0	0	0
11006	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11007	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
11007	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
11007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
11008	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
11008	11	0	1	0	1	1	1	0	0	0	1	0	0	0	0
11008	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
12001	7	0	0	1	1	1	1	0	0	0	0	0	0	1	0
12001	3	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12002	11	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12002	7	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12003	19	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12003	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12004	3	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12004	15	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12005	3	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12005	11	0	0	1	1	1	1	0	0	0	0	0	0	1	0
12005	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12006	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
12006	19	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12007	15	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12007	3	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12008	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
12008	11	0	1	0	1	1	1	0	0	0	0	0	0	1	0
12008	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13001	7	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13001	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
13001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13002	11	0	1	0	1	1	1	0	0	0	0	0	0	1	0
13002	7	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13003	19	0	1	0	1	1	1	0	0	0	0	0	0	1	0
13003	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
13003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13004	3	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13004	15	0	1	0	1	1	1	0	0	0	0	0	0	1	0
13004	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13005	3	1	0	0	0	1	1	0	0	0	0	0	0	1	0
13005	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13005	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
13006	11	0	0	1	0	1	1	0	0	0	0	0	0	1	0
13006	19	0	1	0	1	1	1	0	0	0	0	0	0	1	0
13006	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13007	15	0	1	0	1	1	1	0	0	0	0	0	0	1	0
13007	3	1	0	0	0	1	1	0	0	0	0	0	0	1	0
13007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
13008	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
13008	11	0	1	0	0	1	1	0	0	0	0	0	0	1	0
13008	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
14001	7	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14001	3	0	0	1	0	1	1	0	0	0	0	0	1	0	0
14001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14002	11	0	1	0	0	1	1	0	0	0	0	0	1	0	0
14002	7	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14002	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14003	19	0	1	0	1	1	1	0	0	0	0	0	1	0	0
14003	19	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14003	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14004	3	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14004	15	0	1	0	0	1	1	0	0	0	0	0	1	0	0
14004	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14005	3	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14005	11	0	0	1	1	1	1	0	0	0	0	0	1	0	0
14005	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14006	11	0	0	1	0	1	1	0	0	0	0	0	1	0	0
14006	19	0	1	0	1	1	1	0	0	0	0	0	1	0	0
14006	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14007	15	0	1	0	1	1	1	0	0	0	0	0	1	0	0
14007	3	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14007	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14008	19	1	0	0	0	1	1	0	0	0	0	0	1	0	0
14008	11	0	1	0	1	1	1	0	0	0	0	0	1	0	0
14008	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
15001	7	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15001	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0
15001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15002	11	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15002	7	0	0	1	1	1	1	0	0	0	0	1	0	0	0
15002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15003	19	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15003	19	1	0	0	0	1	1	0	0	0	0	1	0	0	0
15003	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
15004	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0
15004	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15005	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
15005	11	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15005	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15006	11	0	0	1	0	1	1	0	0	0	0	1	0	0	0
15006	19	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15006	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
15007	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15007	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
15007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
15008	19	1	0	0	0	1	1	0	0	0	0	1	0	0	0
15008	11	0	1	0	0	1	1	0	0	0	0	1	0	0	0
15008	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
16001	7	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16001	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16002	11	0	1	0	1	1	1	0	0	0	0	1	0	0	0
16002	7	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16002	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16003	19	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16003	19	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16004	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16004	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16004	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16005	3	1	0	0	0	1	1	0	0	0	0	1	0	0	0
16005	11	0	0	1	0	1	1	0	0	0	0	1	0	0	0
16005	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
16006	11	0	0	1	1	1	1	0	0	0	0	1	0	0	0
16006	19	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16006	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16007	15	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16007	3	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16007	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
16008	19	1	0	0	1	1	1	0	0	0	0	1	0	0	0
16008	11	0	1	0	0	1	1	0	0	0	0	1	0	0	0
16008	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
17001	7	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17001	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
17001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17002	11	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17002	7	0	0	1	1	1	1	0	0	0	1	0	0	0	0
17002	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17003	19	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17003	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
17003	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
17004	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0
17004	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17004	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17005	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
17005	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17005	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17006	11	0	0	1	0	1	1	0	0	0	1	0	0	0	0
17006	19	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17006	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
17007	15	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17007	3	1	0	0	1	1	1	0	0	0	1	0	0	0	0
17007	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
17008	19	1	0	0	0	1	1	0	0	0	1	0	0	0	0
17008	11	0	1	0	0	1	1	0	0	0	1	0	0	0	0
17008	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
18001	7	0	0	1	0	1	1	0	0	0	0	0	0	1	0
18001	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0
18001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
18002	11	0	1	0	0	1	1	0	0	0	0	0	0	1	0
18002	7	0	0	1	1	1	1	0	0	0	0	0	0	1	0
18002	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
18003	19	0	1	0	1	1	1	0	0	0	0	0	0	1	0
18003	19	1	0	0	0	1	1	0	0	0	0	0	0	1	0
18003	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
18004	3	0	0	1	0	1	1	0	0	0	0	0	0	1	0
18004	15	0	1	0	1	1	1	0	0	0	0	0	0	1	0
